OBJECTID,ID,Camera ID,Camera Type,Location,Source,Source_URL,Display_Type,View_Direction,Webcam_URL,PopUp_URL,Consolidated_URL,NearBy_Place,County,State,Elevation_Ft,Longitude,Latitude,GlobalID,Thumbnail URL,View Degrees,Tilt,Zoom,Field of View,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2,CreationDate,Creator,EditDate,Editor
867,,Axis-BigJohn1,Fire,Big_John,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2565,,https://ops.alertcalifornia.org/,,Mendocino,,0,-123.349011,39.856453,34c5d101-29d0-4c14-9226-031773195c47,https://ops.alertcalifornia.org/cam-console/2565,258.56,0,1,61.54,,,3983017352.75391,292349.165037303,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
868,,Axis-SawmillKern1,Fire,Sawmill_Kern_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2371,,https://ops.alertcalifornia.org/,,Kern,,0,-119.140663,34.839722,e199dca4-1a22-4429-b098-aab7a664cbc3,https://ops.alertcalifornia.org/cam-console/2371,290.5,0,1,61.54,,,3744547056.14844,281603.99492763,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
869,,Axis-MtDavid2,Fire,Mt_David_South,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2755,,https://ops.alertcalifornia.org/,,Riverside,,0,-117.000958,33.913978,613c4f36-648a-4b98-9158-1d4ddd1967ec,https://ops.alertcalifornia.org/cam-console/2755,101.65,0,1,61.54,,,3685785267.12109,279167.596663247,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
870,,Axis-MountMcDill1,Fire,Mount_McDill_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2720,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.254944,34.566,741d7733-28c6-41fd-94aa-ed8cc091d59c,https://ops.alertcalifornia.org/cam-console/2720,186.94,0,1,61.54,,,3706466064.97266,278886.671716045,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
871,,Axis-SLOECC,Fire,San_Luis_Obispo_ECC,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2351,,https://ops.alertcalifornia.org/,,SanLuisObispo,,0,-120.678802,35.301998,2b4c9235-65f9-4d00-852a-a4a56afb9742,https://ops.alertcalifornia.org/cam-console/2351,12,0,1,62.81,,,3814367232.16797,282889.602590214,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
872,,Axis-LosPinosNorth,Fire,Los_Pinos_North,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2086,,https://ops.alertcalifornia.org/,,SanDiego,,0,-116.577751,32.734673,86f1a0ed-e0c9-4a85-884b-a1e28846449f,https://ops.alertcalifornia.org/cam-console/2086,287.83,0,1,62.81,,,3694617327.15234,279705.373701374,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
873,,Axis-Watsonville2,Fire,Watsonville_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/4714,,https://ops.alertcalifornia.org/,,SantaCruz,,0,-121.756065,36.908746,5db7123d-a664-4fa6-8929-25bcfe630ee2,https://ops.alertcalifornia.org/cam-console/4714,360.44,0,1,61.54,,,3848390049.44141,284847.51984364,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
874,,Axis-SanJuanHillsSouth,Fire,San_Juan_Hills_South,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2350,,https://ops.alertcalifornia.org/,,Orange,,0,-117.603149,33.502922,848c1f73-c53b-4167-beca-58caec78ee85,https://ops.alertcalifornia.org/cam-console/2350,158.54,0,1,62.81,,,3702841198.68359,278476.499833631,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
875,,Axis-GreeleyHill,Fire,Greeley_Hill,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1995,,https://ops.alertcalifornia.org/,,Mariposa,,0,-120.151199,37.739899,f78c925e-65d7-47a8-b9b0-5b176a76ad33,https://ops.alertcalifornia.org/cam-console/1995,39.07,0,1,62.81,,,3940840314.01563,289165.321179608,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
876,,Axis-Tudor1,Fire,Tudor,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/6109,,https://ops.alertcalifornia.org/,,Sutter,,0,-121.626078,39.004191,15777ab9-b24a-4a34-adbd-46bb764453ea,https://ops.alertcalifornia.org/cam-console/6109,252.37,0,1,61.54,,,3930939580.98047,289885.21438707,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
877,,Axis-Buxton,Fire,Buxton,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11147,,https://ops.alertcalifornia.org/,,Washington,,0,-123.13497,45.74376,92490195-308e-4e02-8671-bdade510a243,https://ops.alertcalifornia.org/cam-console/11147,90.38,0,1,61.54,,,4390311262.63281,310992.109295339,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
878,,Axis-OrtegaRidge2,Fire,Ortega_Ridge_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2762,,https://ops.alertcalifornia.org/,,SantaBarbara,,0,-119.593505,34.43332,74b8753b-b1ac-4056-b43c-24e9242eb30a,https://ops.alertcalifornia.org/cam-console/2762,59.9,0,1,61.54,,,3729609583.5,280763.794187717,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
879,,Axis-BeeHill2,Fire,Matilija_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2104,,https://ops.alertcalifornia.org/,,Ventura,,0,-119.299683,34.483547,c7d9a19a-23a5-4bd5-9179-3840e64f02b0,https://ops.alertcalifornia.org/cam-console/2104,59.78,0,1,62.81,,,3775836736.27734,282877.704065062,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
880,,Axis-Crestline1,Fire,Crestline_Ridge_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1911,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-117.314201,34.2365,2361962f-fa5c-40e1-9266-320d256ba661,https://ops.alertcalifornia.org/cam-console/1911,32.68,0,1,62.81,,,3766907891.88672,281508.616527363,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
881,,Axis-RattlesnakePeak,Fire,Rattlesnake_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1706,,https://ops.alertcalifornia.org/,,Butte,,0,-121.408897,39.469601,e5dbefd0-2c41-4f08-b813-5c960b952550,https://ops.alertcalifornia.org/cam-console/1706,248.07,0,1,62.81,,,4001007570.40625,293144.280466828,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
882,,Axis-HighDivide1,Fire,High_Divide_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2020,,https://ops.alertcalifornia.org/,,DelNorte,,0,-124.062958,41.926983,be1a1578-fe1c-42d3-8e13-8f6bb4eb284e,https://ops.alertcalifornia.org/cam-console/2020,90.85,0,1,61.54,,,4117737632.80859,298551.061649118,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
883,,Axis-BlueMtn,Fire,Blue_Mtn,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/11109,,https://ops.alertcalifornia.org/,,Malheur,,0,-117.87523,42.32136,25e41659-4fa4-4d42-a5c7-c1c623b496f7,https://ops.alertcalifornia.org/cam-console/11109,-0.63,0,323,30.91,,,2435497736.84375,267905.944023921,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
884,,Axis-Sagehen5,Fire,Sage_Hen,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2340,,https://ops.alertcalifornia.org/,,Nevada,,0,-120.311867,39.426414,22f19e6e-0920-4a55-8d43-d05e5a0f19a9,https://ops.alertcalifornia.org/cam-console/2340,0,0,1,65.33,,,4118952412.70313,293944.887138179,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
885,,Axis-MontebelloPreserve,Fire,Montebello_Preserve,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2136,,https://ops.alertcalifornia.org/,,SantaClara,,0,-122.167801,37.324726,21f9caa3-74c0-4525-8497-5d3d508105db,https://ops.alertcalifornia.org/cam-console/2136,216.91,0,1,61.54,,,3833720347.55078,284801.305624778,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
886,,Axis-PillarPoint,Fire,Pillar_Point,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2252,,https://ops.alertcalifornia.org/,,SanMateo,,0,-122.483154,37.501495,aa21dfcf-4aae-44c7-827c-96182467ee3a,https://ops.alertcalifornia.org/cam-console/2252,68.88,0,1,61.54,,,3875463479.58594,287340.70711348,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
887,,Axis-KennedyMine,Fire,Kennedy_Mine,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2048,,https://ops.alertcalifornia.org/,,Amador,,0,-120.780602,38.3675,0e04555b-e6c8-4065-8e54-9e31f7adf3c3,https://ops.alertcalifornia.org/cam-console/2048,155.59,0,1,61.54,,,3888743844.67969,286903.998400675,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
888,,Axis-SantiagoOne1,Fire,Santiago_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2367,,https://ops.alertcalifornia.org/,,Riverside,,0,-117.533112,33.711536,dc539bbf-fbc1-44a5-b4d1-1a3c4b9b764d,https://ops.alertcalifornia.org/cam-console/2367,129.84,0,1,61.54,,,3667728387.62891,277902.545929618,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
889,,Axis-Escabroso1,Fire,Escabroso_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1961,,https://ops.alertcalifornia.org/,,SanLuisObispo,,0,-120.730492,35.468498,be4c5aff-7038-4ac4-99a4-88d71ec4c364,https://ops.alertcalifornia.org/cam-console/1961,310.51,0,1,61.54,,,3779864167.67969,282732.283339583,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
890,,Axis-TVHillMontecito1,Fire,TV_Hill_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2749,,https://ops.alertcalifornia.org/,,SantaBarbara,,0,-119.707666,34.410148,e14d27a7-a3a3-4db5-8e1b-eaedace98fe1,https://ops.alertcalifornia.org/cam-console/2749,55.93,0,1,61.54,,,3729595383.80469,280684.586219612,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
891,,Axis-Pine,Fire,Pine_Mtn,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2255,,https://ops.alertcalifornia.org/,,Sonoma,,0,-122.94696,38.84362,41ec0c78-6de5-43e2-8c04-f2d9cc2454dd,https://ops.alertcalifornia.org/cam-console/2255,193.23,0,5,60.79,,,3887490247.57813,287094.996723548,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
892,,Axis-DunlapAcres1,Fire,Dunlap_Acres_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2765,,https://ops.alertcalifornia.org/,,SanBernardino,,0,-117.097948,34.044438,eaa22de6-d4d7-4456-9853-c0dc3115a3d3,https://ops.alertcalifornia.org/cam-console/2765,8.66,0,1,61.54,,,3712339257.72656,279148.28691633,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
893,,Axis-GrizzlyPeakKPFA,Fire,Grizzly_Peak_KPFA,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2000,,https://ops.alertcalifornia.org/,,ContraCosta,,0,-122.221001,37.865196,fcf35437-6077-474d-8e2d-53c6236ed673,https://ops.alertcalifornia.org/cam-console/2000,175.55,0,1,61.54,,,3864354686.54297,285536.8458957,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
894,,Axis-CalaverasNV,Fire,Calaveras_NV,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/12184,,https://ops.alertcalifornia.org/,,Storey,,0,-119.649605,39.356606,97e0d4a6-fbda-4be9-9e63-a8f171652dfe,https://ops.alertcalifornia.org/cam-console/12184,355.36,0,1,61.54,,,3981342741.70313,290509.814294665,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
895,,Axis-ChinoHills1,Fire,Chino_Hills_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1894,,https://ops.alertcalifornia.org/,,Orange,,0,-117.738297,33.913837,bce12fac-bc57-42a8-9a57-12360bb16927,https://ops.alertcalifornia.org/cam-console/1894,11.86,0,1,61.54,,,3706794100.64453,278946.112576535,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
896,,Axis-TVHill,Fire,TV_Hill,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/12233,,https://ops.alertcalifornia.org/,,Mineral,,0,-118.764999,38.457001,6af8444c-317a-498a-8c2a-a21153a2f019,https://ops.alertcalifornia.org/cam-console/12233,179.13,0,1,61.54,,,3895567272.60156,286846.278986828,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
897,,Axis-CherryLake,Fire,Cherry_Lake_Rd,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1892,,https://ops.alertcalifornia.org/,,Tuolumne,,0,-120.006859,37.851631,8ebca248-95dc-43bb-bb15-b46205e82f6c,https://ops.alertcalifornia.org/cam-console/1892,0,0,1,62.8,,,3943056636.21484,288085.668572017,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
898,,Axis-VerdugoPeak2,Fire,Verdugo_Peak_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2478,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.275917,34.214943,5b03405c-6330-4ec6-a817-10f242b7953c,https://ops.alertcalifornia.org/cam-console/2478,0.34,0,1,61.54,,,3719652953.33984,279417.653241784,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
899,,Axis-CerroGordo1,Fire,Cerro_Gordo_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1889,,https://ops.alertcalifornia.org/,,Inyo,,0,-117.793594,36.533073,95d27fa1-f3c0-4c8f-bef7-81204ea1ee44,https://ops.alertcalifornia.org/cam-console/1889,308.11,0,1,61.54,,,3831572599.01953,285023.267698981,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
900,,Axis-Merced2,Fire,Merced_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2116,,https://ops.alertcalifornia.org/,,Merced,,0,-120.441307,37.42625,28a37fbe-ccb7-4530-ad67-7352fa1bf5fa,https://ops.alertcalifornia.org/cam-console/2116,120.5,0,1,61.54,,,3841640738.38672,285632.048544878,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
901,,Axis-Steamboat,Fire,Steamboat_NV,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/12230,,https://ops.alertcalifornia.org/,,Washoe,,0,-119.753265,39.39584,3c6b2035-80ce-487e-a798-3d83dceb02a1,https://ops.alertcalifornia.org/cam-console/12230,277.55,0,1,62.81,,,4017418072.19922,294395.536055275,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
902,,Axis-Geyser,Fire,Geyser_Peak,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1984,,https://ops.alertcalifornia.org/,,Sonoma,,0,-122.845123,38.764606,d152e600-c9c1-488f-9aeb-66580dbe891b,https://ops.alertcalifornia.org/cam-console/1984,28.61,0,1,62.81,,,3996761950.39844,291106.432884074,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
903,,Axis-ButlerHill2,Fire,Butler_Hill_South_Mtn_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1869,,https://ops.alertcalifornia.org/,,Ventura,,0,-119.112152,34.289078,031d19e8-94eb-47e2-85d4-432cc0a4bd2f,https://ops.alertcalifornia.org/cam-console/1869,120.04,0,1,62.81,,,3737882856.02734,281233.537846245,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
904,,Axis-Atlas,Fire,Atlas_Peak,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1795,,https://ops.alertcalifornia.org/,,Napa,,0,-122.266777,38.452831,c2847993-f8fd-467f-be3d-7eb648c59126,https://ops.alertcalifornia.org/cam-console/1795,316.56,0,111,49.21,,,3387892053.72266,271592.775626247,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
905,,Axis-HangingTree2,Fire,Hanging_Tree_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2006,,https://ops.alertcalifornia.org/,,SanLuisObispo,,0,-120.666908,35.57357,17caf097-40d9-4889-ba9d-91d9aa395973,https://ops.alertcalifornia.org/cam-console/2006,59.93,0,1,61.54,,,3782586750.78125,283067.730956495,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
906,,Axis-SnagHill2,Fire,Snag_Hill_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2611,,https://ops.alertcalifornia.org/,,Lassen,,0,-121.011975,40.970244,9d133686-5fd2-4484-bb5e-bac981513bcb,https://ops.alertcalifornia.org/cam-console/2611,59.99,0,1,61.54,,,4078294813.21484,296025.0869046,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
907,,Axis-EllaMtn1,Fire,Ella_Mtn_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/12193,,https://ops.alertcalifornia.org/,,Lincoln,,0,-114.467247,37.459156,585d57c0-c1e5-4064-8482-7b7833ef0811,https://ops.alertcalifornia.org/cam-console/12193,100.79,0,200,38.17,,,2708446365.92188,241503.065042153,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
908,,Axis-CactusPeak2,Fire,Cactus_Peak_2,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2607,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.450303,33.338957,9c159d35-cc1d-4719-bf29-bc43c5435d33,https://ops.alertcalifornia.org/cam-console/2607,300.12,0,1,61.54,,,3681491344.78125,278676.45662319,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
909,,Axis-QuailRidge1,Fire,Quail_Ridge_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/1702,,https://ops.alertcalifornia.org/,,Plumas,,0,-120.94252,39.952881,cfa85c8c-5a9f-4d8c-96f8-c13d23d92ca7,https://ops.alertcalifornia.org/cam-console/1702,83.17,0,1,61.54,,,4002406907.29688,293292.527761691,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
910,,Axis-SilverPeak1,Fire,Silver_Peak_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2389,,https://ops.alertcalifornia.org/,,Inyo,,0,-118.188705,37.412113,d0492085-c57f-4209-91a3-489830c33ddb,https://ops.alertcalifornia.org/cam-console/2389,227.08,0,1,61.54,,,3838357482.94922,285211.033892013,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
911,,Axis-Lukens1,Fire,Mt_Lukens_1,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2181,,https://ops.alertcalifornia.org/,,LosAngeles,,0,-118.236908,34.268692,235dd4f2-e83f-4f76-9dc0-0c02160a177b,https://ops.alertcalifornia.org/cam-console/2181,141.38,0,1,62.81,,,3734420885.79297,280322.865286167,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
912,,Axis-Siri,Fire,Siri,Alert California,https://ops.alertcalifornia.org/,Picture,Pan-Tilt-Zoom,https://ops.alertcalifornia.org/cam-console/2391,,https://ops.alertcalifornia.org/,,Sonoma,,0,-123.034897,38.488602,0de48b3b-dc56-4c7c-af8f-5d295f6f2506,https://ops.alertcalifornia.org/cam-console/2391,166.01,0,1,61.54,,,3896453953.90625,287018.224593125,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA,3/12/2024 4:01:35 PM,Atoosa.Izadifar@CalOES.ca.gov_CalEMA
